Date,Temperature_C,Humidity_pct,Precipitation_mm,WindSpeed_kmh,Pressure_hPa,Weather_Condition
2024-02-14,11.7,82.3,5.9,9.3,1020.8,Rainy
2024-02-15,4.8,64.9,0.0,5.6,1015.0,Partly Cloudy
2024-02-16,7.6,65.6,0.0,5.7,1012.4,Partly Cloudy
2024-02-17,9.2,59.3,0.0,10.7,1019.0,Partly Cloudy
2024-02-18,9.9,62.7,0.0,14.7,1012.7,Partly Cloudy
2024-02-19,12.2,66.7,0.0,9.5,1013.8,Partly Cloudy
2024-02-20,11.0,67.9,0.0,13.6,1011.4,Partly Cloudy
2024-02-21,6.2,96.8,22.1,29.2,1013.8,Rainy
2024-02-22,11.9,72.8,0.0,8.7,1012.0,Cloudy
2024-02-23,12.7,92.0,22.0,16.8,1011.2,Rainy
2024-02-24,12.7,61.8,0.0,17.3,1009.7,Partly Cloudy
2024-02-25,14.5,66.5,0.0,16.5,1006.6,Partly Cloudy
2024-02-26,13.8,64.8,0.0,17.0,1010.4,Partly Cloudy
2024-02-27,12.8,65.4,0.0,9.6,1013.6,Partly Cloudy
2024-02-28,11.2,64.4,0.0,19.0,1008.0,Partly Cloudy
2024-02-29,6.3,60.9,0.0,13.6,1013.2,Partly Cloudy
2024-03-01,13.1,57.6,0.0,6.0,1017.7,Partly Cloudy
2024-03-02,12.6,62.5,0.0,12.9,1015.1,Partly Cloudy
2024-03-03,12.9,88.6,11.2,15.8,1011.0,Rainy
2024-03-04,8.1,61.4,0.0,3.0,1012.5,Partly Cloudy
2024-03-05,8.9,66.6,0.0,34.4,1018.4,Partly Cloudy
2024-03-06,15.9,72.0,0.0,12.9,1018.3,Cloudy
2024-03-07,12.6,54.2,0.0,32.9,1016.0,Partly Cloudy
2024-03-08,15.0,64.9,0.0,15.8,1013.4,Partly Cloudy
2024-03-09,13.1,62.4,0.0,7.0,1013.0,Partly Cloudy
2024-03-10,13.3,89.9,54.6,11.4,1006.4,Thunderstorm
2024-03-11,16.4,59.3,0.0,15.4,1017.5,Partly Cloudy
2024-03-12,11.9,62.5,0.0,14.1,1009.8,Partly Cloudy
2024-03-13,14.0,88.0,2.4,13.6,1017.9,Rainy
2024-03-14,12.4,61.5,0.0,13.6,1011.1,Partly Cloudy
2024-03-15,12.7,80.3,0.7,37.9,1012.7,Drizzle
2024-03-16,13.3,61.5,0.0,33.3,1011.2,Partly Cloudy
2024-03-17,15.1,54.9,0.0,17.3,1016.3,Partly Cloudy
2024-03-18,13.1,66.0,0.0,10.2,1015.4,Partly Cloudy
2024-03-19,18.8,51.2,0.0,14.5,1014.8,Partly Cloudy
2024-03-20,12.1,68.3,0.0,7.7,1016.4,Partly Cloudy
2024-03-21,14.6,64.3,0.0,18.0,1014.3,Partly Cloudy
2024-03-22,14.0,89.6,21.8,10.6,1007.0,Rainy
2024-03-23,20.2,49.1,0.0,14.6,1018.9,Sunny
2024-03-24,16.4,59.8,0.0,21.4,1017.0,Partly Cloudy
2024-03-25,19.3,66.0,0.0,16.5,1017.3,Partly Cloudy
2024-03-26,11.4,60.8,0.0,7.6,1015.3,Partly Cloudy
2024-03-27,17.2,55.7,0.0,25.0,1015.4,Partly Cloudy
2024-03-28,19.4,57.1,0.0,12.9,1012.7,Partly Cloudy
2024-03-29,17.0,85.9,24.4,18.0,1011.2,Rainy
2024-03-30,20.3,55.6,0.0,17.8,1014.1,Partly Cloudy
2024-03-31,15.5,68.0,0.0,0.7,1013.8,Partly Cloudy
2024-04-01,21.8,84.0,2.4,12.7,1013.9,Rainy
2024-04-02,24.9,55.3,0.0,10.4,1012.9,Partly Cloudy
2024-04-03,16.6,54.9,0.0,22.9,1015.4,Partly Cloudy
2024-04-04,16.5,63.8,0.0,4.7,1010.1,Partly Cloudy
2024-04-05,22.8,61.2,0.0,15.9,1007.4,Partly Cloudy
2024-04-06,23.4,79.7,5.0,13.1,1012.1,Rainy
2024-04-07,16.9,50.1,0.0,10.6,1014.3,Partly Cloudy
2024-04-08,17.4,63.1,0.0,7.4,1013.1,Partly Cloudy
2024-04-09,18.1,84.8,0.8,14.3,1018.2,Drizzle
2024-04-10,14.9,88.7,5.5,17.3,1013.6,Rainy
2024-04-11,16.4,71.2,0.0,11.7,1017.2,Cloudy
2024-04-12,16.4,61.3,0.0,8.0,1013.5,Partly Cloudy
2024-04-13,17.3,58.5,0.0,3.0,1017.2,Partly Cloudy
2024-04-14,19.9,54.3,0.0,7.5,1016.0,Partly Cloudy
2024-04-15,21.0,58.0,0.0,7.7,1020.6,Partly Cloudy
2024-04-16,25.4,58.6,0.0,18.0,1018.5,Partly Cloudy
2024-04-17,17.4,61.3,0.0,7.1,1013.9,Partly Cloudy
2024-04-18,24.0,67.0,0.0,8.4,1017.6,Partly Cloudy
2024-04-19,20.3,62.4,0.0,22.8,1011.8,Partly Cloudy
2024-04-20,21.1,58.9,0.0,10.3,1017.9,Partly Cloudy
2024-04-21,23.6,55.0,0.0,15.9,1013.6,Partly Cloudy
2024-04-22,18.1,62.1,0.0,7.1,1017.3,Partly Cloudy
2024-04-23,23.1,54.2,0.0,22.8,1013.8,Partly Cloudy
2024-04-24,22.6,59.9,0.0,12.5,1019.6,Partly Cloudy
2024-04-25,23.8,60.9,0.0,5.4,1016.4,Partly Cloudy
2024-04-26,23.4,57.6,0.0,18.2,1017.5,Partly Cloudy
2024-04-27,30.5,52.6,0.0,11.3,1012.4,Partly Cloudy
2024-04-28,20.8,48.8,0.0,21.3,1013.6,Sunny
2024-04-29,21.4,65.2,0.0,24.2,1018.7,Partly Cloudy
2024-04-30,21.3,86.5,22.0,15.2,1012.3,Rainy
2024-05-01,21.7,61.5,0.0,13.7,1017.3,Partly Cloudy
2024-05-02,21.6,51.6,0.0,13.0,1012.1,Partly Cloudy
2024-05-03,27.7,63.8,0.0,26.5,1011.2,Partly Cloudy
2024-05-04,28.6,54.2,0.0,7.6,1019.3,Partly Cloudy
2024-05-05,22.4,57.6,0.0,4.9,1012.5,Partly Cloudy
2024-05-06,21.8,53.9,0.0,11.3,1017.5,Partly Cloudy
2024-05-07,26.1,48.6,0.0,7.4,1015.8,Sunny
2024-05-08,23.1,64.5,0.0,11.6,1014.9,Partly Cloudy
2024-05-09,27.0,88.6,11.1,30.5,1007.9,Rainy
2024-05-10,25.8,56.9,0.0,14.9,1018.0,Partly Cloudy
2024-05-11,20.5,56.4,0.0,15.7,1012.5,Partly Cloudy
2024-05-12,30.5,53.9,0.0,11.1,1018.5,Partly Cloudy
2024-05-13,31.5,78.7,6.7,13.7,1017.7,Rainy
2024-05-14,24.0,77.4,7.2,18.1,1013.8,Rainy
2024-05-15,24.9,56.6,0.0,8.4,1014.9,Partly Cloudy
2024-05-16,27.2,57.9,0.0,15.9,1023.5,Partly Cloudy
2024-05-17,27.5,62.1,0.0,6.6,1011.5,Partly Cloudy
2024-05-18,28.7,56.6,0.0,7.6,1021.4,Partly Cloudy
2024-05-19,33.2,71.8,0.5,15.6,1015.4,Drizzle
2024-05-20,26.4,59.2,0.0,9.2,1011.0,Partly Cloudy
2024-05-21,24.6,56.9,0.0,13.8,1008.4,Partly Cloudy
2024-05-22,22.9,90.7,5.7,46.6,1015.2,Rainy
2024-05-23,25.1,65.1,0.0,22.6,1019.3,Partly Cloudy
2024-05-24,27.5,89.3,15.6,24.9,1008.8,Rainy
2024-05-25,33.5,76.8,53.5,9.1,1004.4,Thunderstorm
2024-05-26,26.3,92.4,27.7,22.3,1012.3,Rainy
2024-05-27,28.8,83.2,0.8,22.6,1016.7,Drizzle
2024-05-28,28.2,89.9,33.7,21.1,1012.1,Rainy
2024-05-29,32.2,52.6,0.0,7.8,1016.0,Partly Cloudy
2024-05-30,36.6,51.9,0.0,13.9,1014.1,Partly Cloudy
2024-05-31,27.0,58.6,0.0,15.7,1016.7,Partly Cloudy
2024-06-01,27.3,57.8,0.0,9.9,1016.3,Partly Cloudy
2024-06-02,32.3,61.4,0.0,16.6,1013.1,Partly Cloudy
2024-06-03,31.3,54.3,0.0,18.8,1019.4,Partly Cloudy
2024-06-04,35.1,59.8,0.0,11.5,1016.1,Partly Cloudy
2024-06-05,31.2,84.2,22.7,11.7,1016.6,Rainy
2024-06-06,28.3,55.6,0.0,4.1,1014.7,Partly Cloudy
2024-06-07,31.5,83.7,22.5,15.9,1017.4,Rainy
2024-06-08,33.3,52.3,0.0,7.0,1012.3,Partly Cloudy
2024-06-09,32.5,66.8,0.0,9.8,1018.9,Partly Cloudy
2024-06-10,31.6,42.0,0.0,15.6,1020.3,Sunny
2024-06-11,33.5,58.0,0.0,15.6,1016.1,Partly Cloudy
2024-06-12,33.9,45.6,0.0,9.8,1009.9,Sunny
2024-06-13,34.7,53.0,0.0,7.7,1012.9,Partly Cloudy
2024-06-14,32.5,79.6,9.4,15.8,1019.4,Rainy
2024-06-15,30.0,88.5,7.9,29.7,1017.8,Rainy
2024-06-16,31.1,52.1,0.0,3.5,1016.2,Partly Cloudy
2024-06-17,34.6,60.7,0.0,9.9,1008.3,Partly Cloudy
2024-06-18,28.2,50.8,0.0,6.2,1017.8,Partly Cloudy
2024-06-19,32.1,61.9,0.0,20.1,1017.8,Partly Cloudy
2024-06-20,29.7,53.7,0.0,15.5,1010.4,Partly Cloudy
2024-06-21,31.1,55.9,0.0,13.4,1014.4,Partly Cloudy
2024-06-22,35.2,77.2,5.7,12.3,1011.0,Rainy
2024-06-23,31.8,61.7,0.0,6.2,1017.2,Partly Cloudy
2024-06-24,31.4,60.9,0.0,15.4,1015.3,Partly Cloudy
2024-06-25,27.0,59.4,0.0,12.1,1011.1,Partly Cloudy
2024-06-26,33.8,73.7,1.5,12.5,1015.2,Drizzle
2024-06-27,33.5,51.0,0.0,12.3,1011.6,Partly Cloudy
2024-06-28,38.5,72.5,4.3,16.0,1013.2,Rainy
2024-06-29,30.6,69.5,4.6,25.9,1017.4,Rainy
2024-06-30,32.3,86.4,10.1,21.3,1013.5,Rainy
2024-07-01,32.5,53.4,0.0,11.4,1012.1,Partly Cloudy
2024-07-02,36.8,51.6,0.0,14.1,1013.0,Partly Cloudy
2024-07-03,31.5,87.9,20.5,20.6,1012.0,Rainy
2024-07-04,32.7,77.5,9.8,17.7,1019.2,Rainy
2024-07-05,33.8,50.3,0.0,5.1,1020.4,Partly Cloudy
2024-07-06,32.5,78.9,1.4,29.2,1019.5,Drizzle
2024-07-07,30.5,75.1,46.4,40.7,1009.6,Thunderstorm
2024-07-08,32.6,56.7,0.0,23.3,1016.1,Partly Cloudy
2024-07-09,35.4,52.0,0.0,21.4,1019.4,Partly Cloudy
2024-07-10,28.7,79.0,42.0,15.0,1005.6,Thunderstorm
2024-07-11,32.4,77.1,22.8,32.0,1015.4,Rainy
2024-07-12,29.8,80.5,69.3,20.4,1008.7,Thunderstorm
2024-07-13,35.8,54.1,0.0,21.8,1014.7,Partly Cloudy
2024-07-14,27.1,54.6,0.0,14.1,1012.1,Partly Cloudy
2024-07-15,30.2,54.1,0.0,6.2,1008.8,Partly Cloudy
2024-07-16,33.2,79.3,11.9,16.6,1011.5,Rainy
2024-07-17,37.0,52.3,0.0,19.3,1010.3,Partly Cloudy
2024-07-18,31.8,80.4,48.2,15.1,1011.4,Thunderstorm
2024-07-19,30.2,52.5,0.0,14.3,1008.5,Partly Cloudy
2024-07-20,38.0,57.8,0.0,10.0,1020.6,Partly Cloudy
2024-07-21,27.3,57.6,0.0,8.2,1016.5,Partly Cloudy
2024-07-22,24.9,55.5,0.0,1.3,1013.3,Partly Cloudy
2024-07-23,33.3,56.4,0.0,2.9,1019.8,Partly Cloudy
2024-07-24,30.2,80.5,1.6,12.0,1017.5,Drizzle
2024-07-25,28.5,47.9,0.0,9.4,1018.3,Sunny
2024-07-26,34.0,81.1,7.1,27.6,1014.9,Rainy
2024-07-27,32.5,49.9,0.0,7.2,1010.7,Sunny
2024-07-28,29.9,85.7,4.2,12.0,1014.3,Rainy
2024-07-29,27.5,80.8,3.7,36.0,1015.8,Rainy
2024-07-30,34.4,83.1,2.7,25.9,1023.2,Rainy
2024-07-31,33.6,76.4,14.6,53.5,1011.4,Rainy
2024-08-01,31.1,55.9,0.0,17.7,1012.6,Partly Cloudy
2024-08-02,37.3,59.1,0.0,7.4,1020.1,Partly Cloudy
2024-08-03,27.9,80.5,22.5,7.1,1011.8,Rainy
2024-08-04,26.4,79.5,13.0,20.0,1012.5,Rainy
2024-08-05,29.0,59.7,0.0,30.1,1012.1,Partly Cloudy
2024-08-06,30.9,83.8,2.8,13.3,1016.8,Rainy
2024-08-07,31.8,52.5,0.0,16.8,1017.6,Partly Cloudy
2024-08-08,30.2,46.0,0.0,6.9,1016.4,Sunny
2024-08-09,32.0,52.1,0.0,7.6,1011.1,Partly Cloudy
2024-08-10,26.7,60.7,0.0,10.6,1011.9,Partly Cloudy
2024-08-11,35.3,75.0,24.7,28.6,1011.4,Rainy
2024-08-12,30.3,55.8,0.0,13.1,1011.9,Partly Cloudy
2024-08-13,34.0,76.1,15.2,19.8,1019.8,Rainy
2024-08-14,31.5,70.7,7.6,14.1,1011.5,Rainy
2024-08-15,31.7,51.9,0.0,12.8,1018.4,Partly Cloudy
2024-08-16,32.0,83.6,16.8,18.0,1007.2,Rainy
2024-08-17,31.5,43.5,0.0,16.5,1018.2,Sunny
2024-08-18,32.0,56.5,0.0,9.6,1017.6,Partly Cloudy
2024-08-19,34.1,48.4,0.0,14.1,1013.3,Sunny
2024-08-20,30.3,58.9,0.0,2.0,1013.0,Partly Cloudy
2024-08-21,31.8,83.9,4.9,9.1,1015.6,Rainy
2024-08-22,29.1,80.5,6.6,17.8,1012.9,Rainy
2024-08-23,33.9,53.6,0.0,5.6,1013.5,Partly Cloudy
2024-08-24,27.0,78.2,36.7,21.6,1008.3,Thunderstorm
2024-08-25,34.8,47.4,0.0,11.4,1016.2,Sunny
2024-08-26,28.8,65.0,0.0,14.4,1013.5,Partly Cloudy
2024-08-27,24.2,54.0,0.0,20.2,1010.8,Partly Cloudy
2024-08-28,29.0,89.2,5.5,15.9,1017.9,Rainy
2024-08-29,26.3,78.2,9.7,9.3,1016.1,Rainy
2024-08-30,31.0,58.2,0.0,7.4,1014.9,Partly Cloudy
2024-08-31,26.1,76.9,32.5,25.8,1013.3,Rainy
2024-09-01,26.6,60.0,0.0,26.7,1020.4,Partly Cloudy
2024-09-02,21.8,82.7,18.3,14.3,1009.0,Rainy
2024-09-03,26.3,80.9,1.4,17.6,1021.5,Drizzle
2024-09-04,19.8,88.1,2.8,8.7,1015.8,Rainy
2024-09-05,22.3,56.7,0.0,16.0,1012.7,Partly Cloudy
2024-09-06,29.7,49.0,0.0,19.6,1014.2,Sunny
2024-09-07,29.6,85.0,0.6,15.5,1016.1,Drizzle
2024-09-08,28.2,76.0,15.0,23.7,1016.0,Rainy
2024-09-09,23.6,61.1,0.0,20.6,1014.0,Partly Cloudy
2024-09-10,26.4,87.3,9.1,15.1,1016.6,Rainy
2024-09-11,26.4,55.6,0.0,3.4,1014.2,Partly Cloudy
2024-09-12,22.5,64.9,0.0,5.7,1014.6,Partly Cloudy
2024-09-13,30.8,83.1,2.6,20.0,1014.2,Rainy
2024-09-14,28.6,78.1,46.4,17.7,1010.0,Thunderstorm
2024-09-15,24.9,65.0,0.0,9.8,1008.9,Partly Cloudy
2024-09-16,25.6,52.1,0.0,4.3,1013.9,Partly Cloudy
2024-09-17,26.0,55.7,0.0,7.9,1015.8,Partly Cloudy
2024-09-18,18.6,84.5,11.4,25.1,1012.5,Rainy
2024-09-19,24.1,61.4,0.0,27.1,1017.3,Partly Cloudy
2024-09-20,22.5,89.6,4.5,18.3,1015.5,Rainy
2024-09-21,21.3,64.7,0.0,3.9,1007.8,Partly Cloudy
2024-09-22,23.4,59.8,0.0,14.3,1017.3,Partly Cloudy
2024-09-23,29.9,54.6,0.0,13.3,1015.2,Partly Cloudy
2024-09-24,26.0,73.5,10.6,14.9,1014.8,Rainy
2024-09-25,21.9,77.7,17.0,13.1,1015.6,Rainy
2024-09-26,25.4,66.7,0.0,12.5,1013.7,Partly Cloudy
2024-09-27,27.8,72.7,1.6,22.7,1014.7,Drizzle
2024-09-28,26.1,78.6,5.2,15.8,1011.5,Rainy
2024-09-29,23.2,64.4,0.0,9.4,1012.6,Partly Cloudy
2024-09-30,20.7,60.8,0.0,11.9,1012.3,Partly Cloudy
2024-10-01,24.8,87.7,24.4,20.0,1014.1,Rainy
2024-10-02,23.6,61.3,0.0,13.6,1013.1,Partly Cloudy
2024-10-03,25.0,90.3,9.4,18.1,1011.6,Rainy
2024-10-04,24.0,59.9,0.0,8.5,1018.1,Partly Cloudy
2024-10-05,25.1,61.3,0.0,18.4,1016.0,Partly Cloudy
2024-10-06,19.8,56.5,0.0,23.2,1019.4,Partly Cloudy
2024-10-07,25.6,60.7,0.0,12.9,1013.0,Partly Cloudy
2024-10-08,21.8,57.3,0.0,19.3,1013.0,Partly Cloudy
2024-10-09,27.6,54.7,0.0,14.5,1010.7,Partly Cloudy
2024-10-10,18.5,90.1,12.0,11.8,1013.9,Rainy
2024-10-11,26.1,62.1,0.0,17.8,1013.6,Partly Cloudy
2024-10-12,20.9,68.1,0.0,12.6,1012.0,Partly Cloudy
2024-10-13,18.0,68.9,0.0,18.8,1017.3,Partly Cloudy
2024-10-14,18.3,65.3,0.0,27.2,1017.7,Partly Cloudy
2024-10-15,18.7,51.9,0.0,10.5,1017.2,Partly Cloudy
2024-10-16,20.8,93.8,8.7,12.1,1014.7,Rainy
2024-10-17,21.0,64.2,0.0,8.6,1017.6,Partly Cloudy
2024-10-18,17.2,57.3,0.0,17.5,1017.0,Partly Cloudy
2024-10-19,18.8,64.1,0.0,17.3,1012.4,Partly Cloudy
2024-10-20,25.5,52.6,0.0,18.0,1015.3,Partly Cloudy
2024-10-21,24.0,61.5,0.0,10.4,1014.1,Partly Cloudy
2024-10-22,19.6,53.6,0.0,13.7,1016.7,Partly Cloudy
2024-10-23,18.2,56.7,0.0,13.0,1016.8,Partly Cloudy
2024-10-24,18.2,89.3,1.2,30.8,1014.0,Drizzle
2024-10-25,19.6,90.5,3.1,14.8,1014.2,Rainy
2024-10-26,14.2,63.9,0.0,9.1,1012.7,Partly Cloudy
2024-10-27,16.4,60.0,0.0,9.9,1011.1,Partly Cloudy
2024-10-28,11.7,52.7,0.0,21.8,1017.1,Partly Cloudy
2024-10-29,18.1,59.7,0.0,19.2,1012.4,Partly Cloudy
2024-10-30,18.7,63.2,0.0,6.0,1018.2,Partly Cloudy
2024-10-31,14.9,60.5,0.0,5.8,1008.8,Partly Cloudy
2024-11-01,21.3,84.4,9.1,20.9,1016.0,Rainy
2024-11-02,12.1,62.2,0.0,12.4,1012.9,Partly Cloudy
2024-11-03,11.2,61.9,0.0,3.8,1018.3,Partly Cloudy
2024-11-04,16.4,61.8,0.0,6.0,1015.5,Partly Cloudy
2024-11-05,18.8,59.1,0.0,12.7,1010.4,Partly Cloudy
2024-11-06,20.7,66.9,0.0,40.9,1017.5,Partly Cloudy
2024-11-07,13.6,51.5,0.0,17.9,1008.4,Partly Cloudy
2024-11-08,18.4,57.9,0.0,7.4,1015.0,Partly Cloudy
2024-11-09,14.6,57.8,0.0,25.5,1012.1,Partly Cloudy
2024-11-10,14.0,63.5,0.0,6.8,1013.8,Partly Cloudy
2024-11-11,17.2,61.5,0.0,9.1,1013.6,Partly Cloudy
2024-11-12,16.3,69.6,0.0,25.1,1019.3,Partly Cloudy
2024-11-13,8.9,98.0,3.9,11.8,1015.8,Rainy
2024-11-14,18.5,56.7,0.0,27.3,1011.4,Partly Cloudy
2024-11-15,18.0,60.8,0.0,3.1,1016.0,Partly Cloudy
2024-11-16,11.5,64.4,0.0,16.2,1014.6,Partly Cloudy
2024-11-17,14.6,58.2,0.0,14.3,1019.6,Partly Cloudy
2024-11-18,14.7,65.3,0.0,21.1,1016.6,Partly Cloudy
2024-11-19,13.8,61.3,0.0,14.0,1011.6,Partly Cloudy
2024-11-20,11.0,58.3,0.0,14.6,1018.8,Partly Cloudy
2024-11-21,10.5,62.4,0.0,8.7,1012.8,Partly Cloudy
2024-11-22,12.4,83.1,1.2,16.1,1014.3,Drizzle
2024-11-23,16.0,66.8,0.0,25.9,1015.7,Partly Cloudy
2024-11-24,13.9,96.9,27.4,21.0,1011.7,Rainy
2024-11-25,10.8,64.9,0.0,17.6,1016.5,Partly Cloudy
2024-11-26,14.3,62.8,0.0,14.6,1016.2,Partly Cloudy
2024-11-27,2.6,67.7,0.0,11.6,1012.2,Partly Cloudy
2024-11-28,15.2,67.8,0.0,4.0,1016.3,Partly Cloudy
2024-11-29,5.8,96.5,58.1,28.6,1000.9,Thunderstorm
2024-11-30,10.1,63.4,0.0,18.6,1014.1,Partly Cloudy
2024-12-01,7.5,66.3,0.0,13.1,1016.7,Partly Cloudy
2024-12-02,6.8,68.5,0.0,7.9,1012.1,Partly Cloudy
2024-12-03,14.5,56.5,0.0,19.4,1013.1,Partly Cloudy
2024-12-04,9.2,70.4,0.0,7.6,1020.0,Cloudy
2024-12-05,11.7,72.0,0.0,17.8,1018.1,Cloudy
2024-12-06,10.3,69.7,0.0,9.0,1015.3,Partly Cloudy
2024-12-07,11.8,57.1,0.0,15.2,1019.8,Partly Cloudy
2024-12-08,10.4,54.0,0.0,24.6,1008.7,Partly Cloudy
2024-12-09,6.0,69.1,0.0,13.9,1012.5,Partly Cloudy
2024-12-10,13.2,58.9,0.0,16.8,1015.0,Partly Cloudy
2024-12-11,8.3,66.1,0.0,30.7,1016.0,Partly Cloudy
2024-12-12,4.8,73.8,0.0,15.7,1016.8,Cloudy
2024-12-13,8.3,61.4,0.0,7.4,1020.9,Partly Cloudy
2024-12-14,14.3,60.4,0.0,18.1,1020.2,Partly Cloudy
2024-12-15,12.2,64.5,0.0,10.8,1009.3,Partly Cloudy
2024-12-16,8.2,58.2,0.0,27.6,1010.3,Partly Cloudy
2024-12-17,8.1,61.0,0.0,10.6,1016.7,Partly Cloudy
2024-12-18,8.1,64.9,0.0,10.6,1012.3,Partly Cloudy
2024-12-19,15.7,60.2,0.0,16.7,1013.5,Partly Cloudy
2024-12-20,10.2,67.0,0.0,15.0,1013.1,Partly Cloudy
2024-12-21,10.3,98.0,23.3,23.0,1015.8,Rainy
2024-12-22,12.1,63.7,0.0,10.0,1020.4,Partly Cloudy
2024-12-23,9.5,60.0,0.0,19.4,1011.5,Partly Cloudy
2024-12-24,7.9,71.9,0.0,4.6,1020.9,Cloudy
2024-12-25,8.0,56.9,0.0,9.4,1015.4,Partly Cloudy
2024-12-26,8.3,82.7,28.4,22.5,1011.8,Rainy
2024-12-27,8.4,61.7,0.0,3.9,1016.4,Partly Cloudy
2024-12-28,10.8,62.3,0.0,16.2,1014.1,Partly Cloudy
2024-12-29,8.6,61.5,0.0,14.8,1017.0,Partly Cloudy
2024-12-30,10.7,63.6,0.0,8.5,1013.8,Partly Cloudy
2024-12-31,8.0,66.2,0.0,16.3,1014.6,Partly Cloudy
2022-02-15,7.5,87.0,24.2,44.3,1007.3,Rainy
2022-08-19,27.6,80.3,24.1,19.3,1010.5,Rainy
2023-08-24,31.7,49.5,0.0,10.0,1012.6,Sunny
